review_id,text,stars
Cdi-OyG-TCJUQcWGzEi1rw,"Food is great. Wish I could give a better review. I work in Nashville and I am looking for a good, convenient lunch spot. I arrived here before noon but of course no parking at the building. They offer free valet, nice. I didn't have cash to tip, so I had to pay to park. I was in well ahead of the lunch crowd. My friend and I sat at the bar to save more time as we were on our lunch break. We ordered and waited. And waited. And waited. Our food came out around 12:40. Ok, maybe it was 12:38. I wonder how long it would have taken if we hadn't arrived before the crowd. We had chicken tenders and fries. Nothing complicated or unusual. We asked for a to go box, as we only had time to eat one of our four tenders. We were given a small sandwich sized box which wouldn't hold all of our food. We received a text that our one hour paid parking was expiring. if we didn't get out we'd have to pay an additional $6 for another hour. Trying to rush along, we asked for our check. Our server nodded yet turned to ask the customers beside of us, who already had their food and beer, if they wanted water. Yes, they did. Our server poured their water before getting our checks. The parking meter is still counting down, and we are well over our lunch break. He finally gets our check. Yes, check, single. He didn't split it, didn't even ask. I paid for it because we didn't have time to correct it.  Now I have to work over because I was late returning from lunch. Come on Party Fowl. It's the little things that become big things...",2
UNe3gggIgNVTcQl5k0wY3Q,"Went twice to give it a fair chance...big fail compared to the one in Nebraska! Love, love that one! How can they be sooo diff? Tossed food twice from Franklin. Whats with the chips and avocado? Who breaks up tostada tortillas to make the chips?!  Dull taste. Omg the tamales needs a new name...should be cornmeal blob! No more for me! Will drive the extra miles!",1
KqXMXKgQ_MvQEOr1nHXICw,"Best.

I have nothing bad to say about these guys, they're doing Mexican Jesus' work and showering Fishtown with tacos as God intended.

I've tried most of their dishes and enjoyed the living fuck out of each one.

Drunken midnight nachos and Margaritas is a guilty pleasure.

Viva la flatulence!!",5
sq7W5K0Mtm1ZHGXG-SlTSw,"Need to update menu for plant based food.
Impossible burger or Beyond Meat burger would have me And many others choosing Ale House over others that have moved to new menu items already.",1
XypTX5mlu4FGZwTQZsQyTg,"I love this place. They have excellent breakfast options, and their sandwiches are some of the best in the city.

It's in the Bywater so it has vibe of that area, and there's outdoor seating.

They are pet friendly, people typically have their pets outside while eating.",5
EtfL7gWFPh6_MJ8ccHLtcg,"I have given Toyota of SB every opportunity to prove me wrong or change my mind about their dealership. I've tried to buy vehicles there and get my vehicles maintained and every single time I am left disappointed because of the lack of knowledge. I am convinced at this point their mechanics are unqualified to maintain and repair vehicles or just simply don't value ""a job well done."" I am a mechanic myself and only let others work on my vehicles out of convenience. Any time I bring it to Toyota of SB I am greeted with mistakes and sloppy ness when they call the job ""finished."" I leave this review in hopes I prevent one more customer from being lied to or misled by a team pretending to be qualified. Not everyone has the tools and skills to fix their ""fixes"" like I do.",1
0N3mOv2DaKhJNYWlUa3oOg,"Come here if you're a fly.  Or a person who likes flies.  This Starbucks is conveniently located and usually seems to have tables open.  The employees are friendly and efficient.  But both times I went there to do work, I was grossed out by the flies buzzing around.  It's good to take out the garbage sometimes.  Just a thought.",2
ganmXq0etvBzca0QDzyT1g,"Amazing food, beautiful view, and a friendly staff. This defiantly a ""must check out"" place... especially if from out of town.
We had the Crabcakes, calamari, Seabass, and then linguine and clams! Oh and did I mention the garlic bread!? Yum!",4
hXl1ds7w56UVCRnttYP3OQ,"We've been waiting to try this new neighborhood spot for what seems like FOREVER!

It finally opened and we attended the Grand Opening during lunch. I was very excited!

Pros:
- Beautiful Atmosphere - very clean, modern, with a traditional feel
- Everyone was friendly!
- Spinach Artichoke Dip was DELICIOUS!
- Menu and wine list were nice + Happy Hour from 3-5ish (May be off on Times)
- Food was FRESH
- Love their check method with the chest

Cons:
- Kale Caesar had like 3 pieces of kale and a bunch of arugula and romaine. It was so tiny that after 3-4 bites I felt like it was gone. Caesar dressing was definitely homemade but bland. Not worth the price.
- Beautiful building, but it felt so LARGE with very little tables and the music was low. It felt very somber, but could just be that it was the grand opening.
- Food took a long time to come out, but again it was the grand opening.
- Pizza was decent, but I probably would opt for a simple Margherita or skip the pizza and opt for an entree instead. Didn't taste like anything special.
- Add signs for the restrooms!

The staff was very nice, but frazzled due to the opening. We will definitely be back to check out dinner and hopefully we will notice some kinks worked out. Very excited for the opening and cannot wait to see how they modify over the next couple of months to satisfy customers.

Glad they are bringing new places to the Arlington Gardens Mall!",3
8c-75Te3NjaLP4OFSn8D0g,I tried the seafood pho here and it was underwhelming. the calamari  was rubbery the shrimp was cooked perfectly scallops weren't edible to me. I've had phenomenal  pho back home. Also not sure why she tried to insist that I may want the seafood  fried rice instead of the seafood pho but didn't insist my man get the beef fried rice instead of his beef pho but I'll keep the reason I think why that happened to just me well ill keep it to myself. I'll probably come back and try something else on the menu.,2
Xwh8wDtuxDAU7sijqEqU7g,"The bar area is super cute and they have a few cocktails made with kombucha, they also serve bottled kombucha on its own. The service was good and our waiter was friendly though he didn't seem like he knew the ingredients very well.  I got the shrimp taco and to me it seemed a bit over priced ($12) and not very tasty. My sister got the fried chicken and was happy to find out it was cooked in almond flour. I do like that they are catering to a food group (paleo) that is not very popular esp here in Indy, my only suggestion would be to have more items for the pescetarian like myself.",3
bad5BThWMjLIH681PWIREQ,"This place gave me the first pedicure I have ever had in my life, and I'm 26. I consider myself a nail polish aficionado and am quite good at doing my nails, though admittedly, I'm not as good at doing my toes. 

My best friend and I like to meet halfway between our apartments to catch up. This time, we did pedis here. We had originally planned to go to French Nails, which had wonderful reviews on Yelp...however I could not go there for my first pedi, due to the state of the salon, but I'll save that for another review.

So we decided to go to the nail place next to the Starbucks we've met at before, Providence Spa & Nails. The color selection was decent (coming from an extreme collector of OPI, Essie, Zoya, Cirque, and Butter). It's not all pinks, neutrals, and reds, which was my fear. I was looking for a nice navy, I do love navy on toes, but there wasn't a true navy available there. I picked out OPI Every Month is Oktoberfest from OPI's Germany collection, which I did not own at the time (my pedi here later inspired its purchase).

The salon is clean, comfortable, and new looking. We did not have an appointment, but did not have to wait very long for two pedicure stations next to each other. My bestie asked for a candy corn design on her big toes and orange polish on the rest. Her pedi came out nice! My pedi did too. I'll come back here if I'm in the area and ever want to pay for a pedi again.

Service was good, I have only ever been to two other nail salons in my life and the service was about the same. The hot stone massage was wonderful and has inspired my bestie and I to do hot stone massages next time we meet halfway!",3
kHukEMD-AZVZxYq-IPvwmw,I was not wowed by the food and the waitress was rude. Order your eggs well done or they come come out gooey.,1
5AsKIEjrS4BJ581LuA0Maw,Service was great.  Food is consistent every time we go.  French onion soup and muffuletta make a great lunch.,4
8eIIIIUAgK03UHuIFnZ-ng,We were just looking for a quick bite and decided to stop in.  When we were seated the table we got was incredibly sticky; like old frat house basement sticky. We had someone's order brought to our table that wasn't ours. The burger was ok. Not anything special and it took 50 minutes to come out. We also got the pickle platter which was 5$ and not worth it; the pickled carrots on the platter were gross and soggy. The service was good and our waiter was nice but I would probably not go back for the food.,3
Og1EpjgL8wk2WGubjNjZIQ,"This was a fun trail and park to be in. The dog park was nice to see and it just seemed like everyone either running or walking was truly enjoying themselves. That was a great view of the far bridge and seemed like lots to just see and take in. If you are in the area after stuffing your face at the nearby BBQ place called The Joint, this is a fun place to walk to digest a little for sure!",5
vlbulYcsPjHCtLPCzB3Pig,"We picked TJ's because we wanted a place that delivers. We were not disappointed. We both ordered Alfredo, mine with shrimp, my husband's with chicken. It was delicious, although a little high priced for pasta. The cheesy garlic bread was amazing. If you like garlic, you will love this bread. We would order from here again.",4
kVXL33U3AjdeIo649Iikpg,"Great outfit! We had a wonderful time on the Crescent tour. Clean, well-maintained, comfortable bikes and knowledgeable guide. Very friendly and welcoming staff. Easy check in process. Left on time. Would do it again!",5
AiiZltr5l8uwLdGhMoiLJQ,"This review is exclusively for the poor management and lack of communication for the cooking classes. I purchased in-store cooking class as an anniversary present for me and my husband, and was charged $158 on my credit card. We reached the Carmel location for the class in heavy rain only to find that the store was locked but there were some other people waiting for the cooking class, so we thought maybe the instructor is running a bit late due to the rain. At 9:10 AM, an employee came. She told us that she cannot let us in but basically, there is no cooking class. She mentioned that the cooking class was canceled a week ago due to unavailability of the instructor and after checking the roster, she told us that someone may have tried calling me and would have left a voicemail. 
First, I didn't have any missed call or voicemail in the past 10 days that I did not know about. Second, I was not refunded. This should've been the first thing they should've done if cooking class was canceled a week ago. Third, the person should have tried calling the alternate phone number (which I checked was there on the roster) or tried sending me an email to make sure the message was conveyed. 
It's been 4 days and I have still not received the refund. I have followed up with the store over email and have not heard back. I finally called their customer service today and a gentleman told me that in the system, he does not see that the cooking class was cancelled, so he is unable to issue a refund but he is escalating this to a team so they can review my case and follow up, which I appreciate.
I am not sure if there is disconnect between the corporate and store management, but a client should not have to pay for this nonsense. You wasted our time on the day of the cooking class and are still withholding our refund for your lack of professionalism.",1
4AFuA0MM1NjoeJhJ18Eh_Q,"As always for fast food, my stars are relative to other locations of this chain.  This location is reasonably clean inside, service is fast, and food is fresh.  Drive thru service is also good.  Servers seem more engaged and professional at this location than most.",4
kC-AbuUjZbeKYKHIsmzLuw,"This place came highly recommended but I wasn't impressed.  I definitely wasn't expecting the format and ended up feeling rushed because there was a VERY long line of customers behind us waiting to order.  The woman who took our order at the register was pretty disconnected, blank stare and no smiles as my family franticly tried to decide on what to order.  Then disconnection turned to an expression that screamed ""will you hurry the hell up and order"".
 
So we rushed through annoyed, left wondering if we made the best choices, and shocked by the bill. This place is really expensive in my opinion, for what we actually got in terms of service, food quality and ambiance.  Anyway, we got a table in the back by the kitchen (never a good thing) because it was so packed, then food came out, quickly, but that is to be expected as all they had to do is scoop it out of the warming pans at the counter.
   
So, a couple of the kids got the Famous Ferdi Special and they both loved it.  I sampled the gumbo, crawfish etouffee, red beans and rice with ham chunks and they were all A-OK, none of those dishes made me hum and close my eyes in enjoyment, so I was disappointed. I guess my expectations were high based on the reviews and recommendations.  I was most disappointed by the fried oysters, which unlike another reviewer's experience, mine were very small and mushy, and I couldn't really tell that they were fried.
  
On the bright side, the best thing I had was the bread pudding which honestly, based on the presentation; I was not rushing to try it.  It sat in the bowl looking like a mushy unrecognizable mess (so sorry to say that but it did) but OH it was YumOLicious!
 
So, I would definitely run in for a bowl of that delicious mushy bread pudding the next time I am in NOLA  but that's about it for me, OR maybe I would give them another try just because it HAD to be an off night, based on the fact that so many LOVE this place.",3
7zsleSBFrfmxLSGom520JQ,I thought it would be a long way but it wasn't bad this time. The food was great like always. The drinks were even better. I love the music. The atmosphere and the food. All around a good time,4
wntvQMTPMC7YZCbUVeM7kg,Great New concept that operates out of Ynez Mexican restaurant right now. If you've never had West African or more specifically Ghanan food it's absolutely worth a try. Good spice and very filling without feeling sluggish after your meal.,5
UAYjF4OZQwy3YCyBQjZ8Tg,"On your way from Philly down to the shore is the Rastelli Market on Route 73.  My wife and I were looking for a place to buy some appetizers and wine.  We stumbled upon Rastelli Market.  It was out lucky day.  Rastelli is a fantastic boutique market with out of this world customer service.  We opted for several prepared appetizers, homemade salsa, guacamole and Buffalo chicken dip.  I chose several new beer varieties and my wife two bottles of wine.  One red one white.  At every stop the employees offered to help.  They were friendly and knowledgeable, not overbearing. On the way home the next day we stopped again to buy steaks $7 strip steaks and $8 filet mignons.  They were fantastic.  They are the perfect size and flavorful.  Rastelli is now my regular stop when I'm on 73.",5
DojWmY-3lvoX8yk8p3sTIQ,"Horrible service, they change our tech about 3 times. My daughter nails look awful, you can see all the acrylic bumps underneath her gel! I don't recommend this place to anyone.",1
cvZN8v_Hi-TD5c5iINd6RA,"The owner, Don, went above and beyond to help me finance my car. He's a nice family man. They had a great selection of vehicles in my price range. I originally had given them 5 stars, but now that i've driven my car for a few months I can see how they blatantly lied to me about specific things that I asked about. I've been a salesman and have fallen into those traps, so i guess that's karma. I wouldn't discourage people from going there, I'd say just be aware that it is a used car dealership and you get everything that comes with it so do your due diligence.",2
m_h51FgniIKlT9b6rj0_5g,"if you think these were ""the best tacos id ever had"" its cause you were in Ybor and drunk. if you thought the staff was rude to you its cause you were in Ybor and drunk. the bath room is outside around the corner by the dumpster..... for drunks. so if your sliding sideways down 7th street way after everybodies bed time go get some greasy tacos and a beer. it costs more than drive-thru window food but it tastes better. not much better but better, plus they got beer. you drunk",3
uvHCY51XAPBdGYgryo7eeg,"After reading all of the reviews I thought this would be a great place at a great price. I thought it was okay, but those who haven't been here before should be aware that you place your order at the register then sit and wait in a crowded in appealing room. Although we got there early, it seemed to take forever to get our food. As a visitor to New Orleans, I felt that other restaurants in the area have much more to offer at comparable prices.",3
VtkciTeFdylyHEGRlF0daA,"I usually try to avoid going into Sprint stores because their whole game is to upsell you on accessories and add-ons, but I needed to activate a phone and doing so online wasn't working. It didn't help that the chat icon on the Sprint website was deactivated all morning due to high traffic (so they tell me). So I was forced to make an appointment to have a real live human activate my phone for me.

As soon as I walked in, I was greeted and helped by the only free representative. Made me think that if he had already been helping a customer, my appointment would have been for nil. In any case, the service was pretty friendly and the rep who helped me was personable. I did get the usual spiel about buying a nice case and insurance for my nice new phone to protect it, but after I said no, he left it at that and didn't insist. (Much appreciated!)

My account was kind of complicated (on a legacy plan), so he had to make a couple of calls to get the new phone activated. The Sprint rep on the other line tried to sell me insurance too, but after I said no, they didn't insist further.

From start to finish, it took about 45 minutes.",3
Z9mZD_jdx7EnkNkRzutVXQ,"Perhaps the top 3 all time worst customer service experiences I've had in my life.  Almost like Punk'd as if a camera crew was going to pop out the kitchen and tell me it's a joke.
Do NOT go here if you have a flight inside of 2-3hrs. Waited nearly an hour for an omelette.  Staff(bartender) was very rude and didn't seem to care at all despite messing up orders and taking forever.",1
XgBhtQgVan_mcYu-SF3wLA,"Rigo's is a constant safe bet. Good is always good, plating is impressive, and the service is always with a smile. The homemade chips and salsa are the star of the show for me. They are what I crave when I know we are heading to Rigo's. The place is clean and has a nice feel for a strip mall location.  The only thing holding it back from a 5 star is the prices are a tad high for what you get. Don't let that stop you though, it is good food and very consistent.",4
g3hgbF_HsnIJkD38b_tZ5g,"Great Food (5 Star) , Great Drinks (5 Star). Best Mexican food in the area, the county and perhaps the state. Tequila selection is incredible. Likely over 100 bottles to choose from Shots from a few dollars to close to $100. Yes per shot.
I go frequently and love the place. Only problem I have or have ever had is the service. It's OK. Not even plain good let alone great. Mos of the staff is family to the owner and the place does not have much personality when it comes to the staff. Very workman like. Which is quite OK as long as you expect it going in.Love the chips and salsa. If you are looking for the typical Mexican version you will not get it. Salsa is mainly vegetables and no real ""spice"". They leave that for the 3 sauces they serve with it. Hot, Hotter and Hottest. They are yummy. Guacamole is great too. I've never had a bad meal here. What should you get. Anything. It's very authentic. Plus not your typical spoon full of beans and rice as sides. More gourmet in that sense.
Highly recommend it and tell all my friends. I just temper it all with the service expectation.
You should try it amigo. Your taste buds will love you for it.
PS If you go during peak dining hours be prepared to A) have to scout out a parking spot and B) to wait. It is worth it though.",3
MYZ9g4UZ3I7DfhDPGNlijw,"The worst customer service I have ever gotten in my life! We were strolling around Frenchmen St looking for somewhere to eat and hopefully listen to some good music. However, we basically got racial discrimination. People looked at us as if they had never seen Asian people before and the waitresses just ignored us. I had to directly ask one waitress if we could sit anywhere we want and she said we could, so we waited at the table. After a while she came to our table and said she would be back in 4 minuets. She didn't come back after 10 minuets. We started to feel uneasy and looked around. All of the other tables were already getting drinks. Then I saw one Caucasian couple came after us was being asked if they already ordered. At that point I had no patience anymore and decided to leave. 
They saw us walking away, but still didn't say anything. 
This place is definitely not for Asian tourists. That's all I can say.",1
dKhzf-6sf_P3zY8zhYYc5A,"I rarely give 1 star reviews (mostly because I frequently seek Yelp's advice and avoid places that have such low ratings, oops), but this place had me irritated.  I've been here for car washes in the past, this place is going downhill- while the price is going uphill.  Seriously if you're raising your prices, maintain your business!  

So I drove up and asked for the middle priced car wash because the it came with some Armorall wipes so I could clean the inside of the car too.  So then they guys says they don't have any Armorall (though that's what the sign said), and offered me one of those little tree car scent things.  I also noticed while I was paying that they had signs all over saying that they no longer accept their stamp/punch cards.  Really?  How grumpy would I be if I had one of those almost full and they told me ""tough luck!"".  And who decides to stop offering an option that ensures customer loyalty!  Sounds like they don't want to give out anything free, even to the loyal.   Seemed scrimpy.  

So we went through the car wash- that was fair.  They installed those red and blue lights that make the soap look like lava and such, which my kids enjoyed.  The wash seemed a little rough, the washers kept knocking my side-view mirrors back and forth.  I wouldn't take a car with a fancy paint job here!  Luckily I have so many dings and such that I wouldn't notice if it did any bonus damage.  

Alright- car is washed... on to the vacuums (really the reason I came here- the inside needed help just as much as the outside).  First, not all the vacuums worked, so you had to be creative to get the one that worked to reach all spots of the car without pulling out and re-parking.  Second- the part that made me almost lose my mind with irritation- the vacuum turns off every minute- literally only 60 seconds.  So just as soon as you climb into that back seat and do gymnastics to get those kid-crumbs, it shuts off... Shimmy back out of the car, push the button to turn it back on, and climb back in as fast as possible to maximize the brief time it stays on before you have to get out again.  ARGHH. 

Then- there's like 1 trash can available, across the parking lot from where I was.  OK, maybe they are trying to be frugal about everything else, but spare a few extra trash cans?  The place was littered with junk that other people left on the cement blocks, obviously as irritated as I was (but alas, I did make the trek to the trash can with my handfuls of bits of this and that).  They used to have racks of wet rags you could use to wipe things down.  This time, there was one rack of nearly dry rags, also way over by the trash can.  And when I used them to wipe down the inside of my windows, it left my windows with a residue of funk.  

So my overall opinion- what used to be a good place has turned into a penny-pinching, poorly maintained place that is run by someone who doesn't care about customer satisfaction.  Won't be back, I suppose I'll make the the drive all the way down to that fantastic car wash down by rattlesnake mountain (Longley and McCarran), rather than come back here.",1
mzktm8o3ouhydfdx4eLQoQ,"Like many of us, dental work freaks me out. On top of that, finding a dentist that males me feel safe is just as stressful. I felt like a lost cause in fixing my teeth. I'm happy to say that Traders Pointe Dental didn't just fix my teeth, but fixed my confidence. Their services made me feel comfort and wellness. Well, after I regained feeling in my face.

I've always had serious seasonal allergies - itchy noise, eyes, throat, and pallette. Yeah, the roof of my mouth itched for 3 months of every year. Horrible feeling. Cough drops were the only thing that gave me comfort. Unfortunately, 20 years of eating sugary cough drops have cause some yucky dental problems. Then I decided to stay in college, with no money or insurance, hence making the problem even worse. Finally, I was married, graduated and fully insured. Now what? Rob referred me to his dentist, saying that they are very good. So I crossed me fingers and made the appointment. 

Every time I visit their office, I feel very welcomed. The receptionist greets me by name and is genuinely friendly. The waiting room is a small yet modern, 4-seater lounge with two computer hubs and a drink station. Water, soda and Keurig coffee. Wait time is never longer that 10 minutes. The dental assistants are lovely people. They set you up in your room with the TVs on the channel you prefer. Oh, and there's a TV on the ceiling so you can watch something while there is a drill in your face. Good times.

Dr. Sang Kwon is always on time with his appointments. He moves fluidly between patients, very down-to-earth guy with a comforting demeanor. He communicates very well and makes sure his patients are as comfortable as possible. My work included fillings, crowns, extractions, including my bottom two wisdom teeth. And I didn't feel pressured into doing something I didn't want to do. The decision is all mine, as it should be. If you have the means, check this dentist out. It is a bit more money, but it is SO WORTH IT.",5
W4SuFxtHE-fFCX3mNoxsvA,"This place is very cute! It's s nice hangout spot with family or friends. There are board games available to play. They have a lot of different flavors for frappes. I got the Vanilla one, and it tastes great. Not too sweet",4
mAP3sMNyoRNn4bjL0hvkdw,"Don't usually come here during the middle of the week but didn't feel like cooking. Glad I did it was lit up in there bright enough to see everyone and everything. Wait staff greets people when they walk and say goodnight when you walk out. Very attentive, our waitress Tiffany was very nice, they all were helpful and brought plenty of napkins. Of course we got the chicken and it was GOOD, rice was good vegetable, should have gotten the mango smoothie. Yum yum yum yum",5
MDuNcLqm4wULo2jNueiKTg,"I had requested a mid-size sedan through Costco, but when I arrived at 8:30 pm I was told to choose between the large SUV or the smaller one. Huh?! I ended up with a Jeep that didn't handle well for a 60+ smaller woman. Also, something sounded off with the tires and my son agreed. Back it goes tomorrow.",2
a8EBMfNLvh3QhG0w6vbFXQ,Three of us ordered street tacos. After an hour of waiting the tacos never arrived. We left. Good salsa but an hour wait and no food is ridiculous. They served two large groups who arrived after us instead of serving us. What a shame.,1
QVGnJlF8AwvI8sqgCDxpZg,"I feel totally ripped off. I thought I could trust this guy. Instead, Carchedi breached the contract, but not once acknowledged his failure to deliver, let alone take any responsibility for his lack of effort. When we agreed to terms 7/18/2020, he did not bother to tell me he'd be on vacation for most of the month of August. There was supposed to be on-line advertising (due to COVID) through August 2020, but it wasn't posted on his website. I checked daily. There was also ""Possible live September sale."" Well, maybe he included one or two pieces with other families' valuables. My Uncle's Estate, in its entirety was not advertised. In short, Carchedi did not deliver. So basically, I PAID $4000 to move ALL Uncle's antiques, furniture, paintings, silver, original artwork, wall-to-wall hardbacks, and mid-century bedroom set to Carchedi's warehouse!! Three months later, I'm still waiting. No check. No inventory. No matter. We're going to Small Claims Court. DO NOT TRUST THIS PERSON.",1
hf3jo3EE-CMD20bY5tD7Og,"Strange pizza, glad I tried it... over priced.

The sauce was fairly bland, the cracker crust was kinda limp and the cheese was sparse.",2
B9uiyO087it-Xy_enmDORQ,The worst.   Rude over worked staff.  Always concerned they are gonna make mistake.   Usually go to Walgreens up the road and today was reminded why I do.,2
KBfdlr6eihI3GOCMSiUBdg,"The empanadas here come fresh and piping hot out of the oven! They were very light and not heavy at all. 

I ordered the combo plate of 2 empanadas with a salad and my boyfriend ordered the combo of 3 empanadas with chimi papas. Loved being able to get a combo plate. Between the two of us, we tried the pollo, serrano, and humita (seasonal). They were all pretty great, with the serrano standing out in particular. The dough was the best empanada dough I have had, but I think the flavors could be rounded out a bit more. In particular, the pollo could have been more flavorful. 

The outdoor seating was also lovely with a great atmosphere. Would recommend.",4
Nn0KJcba-vhov4Fb_JgCiQ,"The food was awesome!  I was looking forward to Hefeweizen but since I was refused service at mastry's I am glad we came here.  Blue moon is a great beer!  The service and food selection was plentiful, this hidden gem will become regular place for this Army Veteran.",5
RL4CXV3uAAJRw7h-SkvTbg,"Great prices, clean facility, and friendly staff! Only subtracted a star because you can't tip on a credit card (must do cash) and overall, the place, while clean, is very bland. However, they spent more time on the massaging/buffing/cleaning part of my pedicure than any other place, even those that charge 2-3x as much. My spa pedicure was so relaxing and only cost $25 (plus tip). I will definitely be going to Zyng for my pedicures from now on!",4
2XPt21jXqKDH4_qj__N2aw,"Corner Dentistry is clean, stylish and has all the new technology. The office wasn't uptight and put me at ease. Everyone in the office was very friendly and welcoming. An assistant took  my x-rays first. Unfortunately, I don't remember her name, but she was great. After the x-rays, Dr. Concepcion she provided me a comprehensive dental exam/cleaning and filling replacement. She was thorough and went over everything in detail. It was calming because she explained everything she was doing.  The visit was the most painless dentist appointment I've ever had and it included getting a filling replaced. I'm extremely happy to have found Corner Dentistry and I highly recommend them for your dental needs!",5
BsMVTlgIigOWomfL-M4dtg,Not a good hotel. Choose a different hotel. I had the unfortunate experience of staying at this hotel. Upon checkin I noticed that the water in the sink was only lately working and scolding hot. I called to front desk no answer. I sent a message over their text messaging in app about the issue. No response I followed up on the in-app messaging again in the morning. Someone finally responded and I set a time for them to come up at 8.  Waited for 45 mins and no one came up. Finally after going down and speaking with the front desk they sent someone up as I was checking out. Outside of this issue. The tub doesn't drain either. Looks like a poorly maintained hotel and a staff that doesn't care. Avoid this hotel there are better in the area.,1
nskWT4XWajx-jwnfapqOLw,One of the most unreliable internet providers I have ever had. I wish I had options but in my case I don't have a whole lot. Was going to check into other options so if anyone has any ideas please let me know. Have been using for over two years.  Services slowed down all the time. Frequently it just stops working for minutes if your lucky because mostly it stops working for hours at a time. Customer service is fair but it cannot compensate for the notoriously unreliable internet service that sometimes May or may not be provided.  Look elsewhere this is a waste of money. And please let me know if you have a reliable alternative.  Maybe all wireless internet is bad.  But I don't think so.,2
K2ujdZH6kwky5EG_8rCbmg,"One of the only places I shop in Philadelphia.  You can find amazing small designers that have beautiful pieces as well as great vintage finds, everything is mixed in!  All of the clothes here are very reasonably priced for a boutique.  I am a personal fan of the urban, boho, bohemian, simply made clothing.  I have been turned on to many clothing and jewelry designers from shopping at Vagabond.  There is always a local artists show up in the store and I do not knit, but if i did, it would only make this shop even better.  The staff is super friendly and helpful and in the winter time, if you ask, you can have a sweater made by their own line.",5
WvIkGsY5bIZqP9QqFLkolg,"Stay away , interns learning and getting paid  for experiencing on your teeth . 

A friend of mine recommended this office . So I called and made an appointment . 
When I got there the nurse took me for X-rays . To my surprise the doctor was a young female . Than I asked what happened to the main doctor ( my friend told me the was and older very experienced man )  . I was told he was working at a different office . Said to myself this doctor must be good to be in charge .
I WAS WRONG , she couldn't tell me exactly where the pain coming from , she used a lot of maybe , probably , think so . You can just tell when somebody not certain.  
She said my wisdom tooth was bad anyway and better take it out and see if the pain is solved . I was like go ahead take it out . She said we don't take them out in this office ,  I'll call the main doctor if he can squeeze u in at the other office . 20 minutes later the nurse told the other doctor is booked . I waited a week with a lot of toothaches for this appointment . Now I have to restart again . 
I had to pay the 99 bucks and nothing was resolved . Gave me the X-rays .
I managed to make an appointment next day with another dentist , show him x-rays, 
He said thesemX-rays not clear , they didn't take it from the right angles . With confidence he told me the problem was the wisdom tooth . He said it was a simple extraction . He pulled it right away .  
I feel better now , no pains .",1
1HaZitZaPXnNZd8FynnRvA,"I thoroughly enjoyed this meal! I came with my friend for lunch and they had such a great lunch menu! Everything was eight dollars and you could choose between stir fry, noodles, or curry. We got the pad Thai with chicken and the red Thai curry with tofu. Both were excellent and such big portions! We got soup or a salad and two spring rolls as an appetizer as well. The red Thai curry was delectable and the tofu soaked up the sauce so nicely. The pad Thai noodles were really good too. I can't pick which one I liked better! The service was a little slow since we were sitting outside but otherwise the workers were friendly and helpful. I highly recommend for good Thai food!",5
7pz82CM0ZJZfcHWcpiyQLg,"Last week went there just for the arcade the prices were fair we bought a wrist band for the kids. The kids had alot of fun on the rodeo rider maybe a lil too much. 
My only complaint is while my kids were on the bounce house another kid vomited getting all two of three of my kids extremely ill my son ended up in the hospital he had vomited over 30 times in one day oral zofran wouldnt work for him he had to have iv hooked up to him because he was so sick it made his blood pressure drop and him have rappid heart rate. And my daughter caught it too she vomited a handfull of times the first time and it was never ending she vomited for fives days straight her liver ended up inflamed from this nasty virus they caught here. My only advice is bring hand sanitizer and Lysol with you.",2
Keo1ljuvPOraAid74phg2A,"Ok, I had to walk out of this place once but it (sort of) isn't their fault.  They have the hostess do double duty and she leaves the podium.  If you do not catch the sign and seat yourself, the waitresses at the place, much like worker ants, will not pick up that you are there without that assignment from the hostess.  It's rather a blind spot on how the place is organized.

Anyway, the food is good and the service is usually good as well.  Have not been back sense I was blown off for 20 minutes and walked out of the place.  Inclined to give it another chance.",4
X6vMKupwKRd6v2r_fgHnCQ,"What would William Carlos W. Yelp?

The white stones

So much depends
upon
pale white
stones
crouched in
prayer
beneath the darkening
skies.

http://www.yelp.com/biz_photos/st-louis-cemetery-no-1-new-orleans#oohY45ABbcvd0F-NUsVqrw
http://www.yelp.com/biz_photos/st-louis-cemetery-no-1-new-orleans#MzYTAzrdY6bYGumdSwBIKA
http://www.yelp.com/biz_photos/st-louis-cemetery-no-1-new-orleans#JNOnJq7_teBi0Xezt5qE6g",3
cYCpp4hKlW4mmWcomg5_-A,"cutest gelateria/bakeshop ever - could spend all day everyday here. perfect pastels - impressive selection of flawless macaroons, eclairs, cupcakes, etc. Chocolate spice gelato was out-of-this-world, riotous flavor. coconut basil was as refreshing as it sounds. hazelnut crunch was better than any hazelnut gelato I've had.",4
EY3WcDsUVpT28ezFjiosbQ,"I bought a 6 session Groupon coupon. Always wanted to try laser hair removal and couldn't pass up the deal. I also notice the high rating from everyone thus, I want to give satori laser a try.

Been a week since I did underarm laser hair removal. So far I have yet to see any changes, the underarm hair is still growing at its normal rate. I haven't notice any decreasing hair growth.

I did book another appointment in another 4 weeks. Will update the review if the hair growth changes.",2
